PipelineResultId,PipelineName,ResultType,EntityId,EntityType,Score,Label,DetailsJson,GeneratedAt
1332,VisitationOutcome,Prediction,1207.0,HomeVisitation,0.0023,Unfavorable,,2026-04-07 22:48:07.235000
1333,VisitationOutcome,Prediction,1208.0,HomeVisitation,0.0074,Unfavorable,,2026-04-07 22:48:07.306000
1334,VisitationOutcome,Prediction,1209.0,HomeVisitation,0.0041,Unfavorable,,2026-04-07 22:48:07.373000
1335,VisitationOutcome,Prediction,1210.0,HomeVisitation,0.9641,Favorable,,2026-04-07 22:48:07.441000
1336,VisitationOutcome,Prediction,1211.0,HomeVisitation,0.7746,Favorable,,2026-04-07 22:48:07.510000
1337,VisitationOutcome,Prediction,1212.0,HomeVisitation,0.0058,Unfavorable,,2026-04-07 22:48:07.582000
1338,VisitationOutcome,Prediction,1213.0,HomeVisitation,0.6487,Favorable,,2026-04-07 22:48:07.647000
1339,VisitationOutcome,Prediction,1214.0,HomeVisitation,0.3507,Unfavorable,,2026-04-07 22:48:07.709000
1340,VisitationOutcome,Prediction,1215.0,HomeVisitation,0.0057,Unfavorable,,2026-04-07 22:48:07.778000
1341,VisitationOutcome,Prediction,1216.0,HomeVisitation,0.407,Unfavorable,,2026-04-07 22:48:07.838000
1342,VisitationOutcome,Prediction,1217.0,HomeVisitation,0.8276,Favorable,,2026-04-07 22:48:07.904000
1343,VisitationOutcome,Prediction,1218.0,HomeVisitation,0.5502,Favorable,,2026-04-07 22:48:07.970000
1344,VisitationOutcome,Prediction,1219.0,HomeVisitation,0.539,Favorable,,2026-04-07 22:48:08.038000
1345,VisitationOutcome,Prediction,1220.0,HomeVisitation,0.0104,Unfavorable,,2026-04-07 22:48:08.106000
1346,VisitationOutcome,Prediction,1221.0,HomeVisitation,0.0048,Unfavorable,,2026-04-07 22:48:08.174000
1347,VisitationOutcome,Prediction,1222.0,HomeVisitation,0.004,Unfavorable,,2026-04-07 22:48:08.235000
1348,VisitationOutcome,Prediction,1223.0,HomeVisitation,0.0038,Unfavorable,,2026-04-07 22:48:08.303000
1349,VisitationOutcome,Prediction,1224.0,HomeVisitation,0.8378,Favorable,,2026-04-07 22:48:08.369000
1350,VisitationOutcome,Prediction,1225.0,HomeVisitation,0.0049,Unfavorable,,2026-04-07 22:48:08.438000
1351,VisitationOutcome,Prediction,1226.0,HomeVisitation,0.5776,Favorable,,2026-04-07 22:48:08.502000
1352,VisitationOutcome,Prediction,1227.0,HomeVisitation,0.4592,Unfavorable,,2026-04-07 22:48:08.570000
1353,VisitationOutcome,Prediction,1228.0,HomeVisitation,0.0063,Unfavorable,,2026-04-07 22:48:08.631000
1354,VisitationOutcome,Prediction,1229.0,HomeVisitation,0.6792,Favorable,,2026-04-07 22:48:08.695000
1355,VisitationOutcome,Prediction,1230.0,HomeVisitation,0.0053,Unfavorable,,2026-04-07 22:48:08.762000
1356,VisitationOutcome,Prediction,1231.0,HomeVisitation,0.7441,Favorable,,2026-04-07 22:48:08.829000
1357,VisitationOutcome,Prediction,1232.0,HomeVisitation,0.4319,Unfavorable,,2026-04-07 22:48:08.897000
1358,VisitationOutcome,Prediction,1233.0,HomeVisitation,0.7049,Favorable,,2026-04-07 22:48:08.964000
1359,VisitationOutcome,Prediction,1234.0,HomeVisitation,0.6613,Favorable,,2026-04-07 22:48:09.032000
1360,VisitationOutcome,Prediction,1235.0,HomeVisitation,0.591,Favorable,,2026-04-07 22:48:09.102000
1361,VisitationOutcome,Prediction,1236.0,HomeVisitation,0.7435,Favorable,,2026-04-07 22:48:09.170000
1362,VisitationOutcome,Prediction,1237.0,HomeVisitation,0.7169,Favorable,,2026-04-07 22:48:09.239000
1363,VisitationOutcome,Prediction,1238.0,HomeVisitation,0.0104,Unfavorable,,2026-04-07 22:48:09.310000
1364,VisitationOutcome,Prediction,1239.0,HomeVisitation,0.7507,Favorable,,2026-04-07 22:48:09.377000
1365,VisitationOutcome,Prediction,1240.0,HomeVisitation,0.0078,Unfavorable,,2026-04-07 22:48:09.437000
1366,VisitationOutcome,Prediction,1241.0,HomeVisitation,0.7435,Favorable,,2026-04-07 22:48:09.506000
1367,VisitationOutcome,Prediction,1242.0,HomeVisitation,0.0053,Unfavorable,,2026-04-07 22:48:09.570000
1368,VisitationOutcome,Prediction,1243.0,HomeVisitation,0.7154,Favorable,,2026-04-07 22:48:09.637000
1369,VisitationOutcome,Prediction,1244.0,HomeVisitation,0.4256,Unfavorable,,2026-04-07 22:48:09.711000
1370,VisitationOutcome,Prediction,1245.0,HomeVisitation,0.76,Favorable,,2026-04-07 22:48:09.777000
1371,VisitationOutcome,Prediction,1246.0,HomeVisitation,0.7583,Favorable,,2026-04-07 22:48:09.848000
1372,VisitationOutcome,Prediction,1247.0,HomeVisitation,0.4906,Unfavorable,,2026-04-07 22:48:09.910000
1373,VisitationOutcome,Prediction,1248.0,HomeVisitation,0.7224,Favorable,,2026-04-07 22:48:09.978000
1374,VisitationOutcome,Prediction,1249.0,HomeVisitation,0.7919,Favorable,,2026-04-07 22:48:10.046000
1375,VisitationOutcome,Prediction,1250.0,HomeVisitation,0.0047,Unfavorable,,2026-04-07 22:48:10.110000
1376,VisitationOutcome,Prediction,1251.0,HomeVisitation,0.0057,Unfavorable,,2026-04-07 22:48:10.174000
1377,VisitationOutcome,Prediction,1252.0,HomeVisitation,0.8158,Favorable,,2026-04-07 22:48:10.241000
1378,VisitationOutcome,Prediction,1253.0,HomeVisitation,0.008,Unfavorable,,2026-04-07 22:48:10.310000
1379,VisitationOutcome,Prediction,1254.0,HomeVisitation,0.0071,Unfavorable,,2026-04-07 22:48:10.377000
1380,VisitationOutcome,Prediction,1255.0,HomeVisitation,0.0067,Unfavorable,,2026-04-07 22:48:10.442000
1381,VisitationOutcome,Prediction,1256.0,HomeVisitation,0.5031,Favorable,,2026-04-07 22:48:10.511000
1382,VisitationOutcome,Prediction,1257.0,HomeVisitation,0.0051,Unfavorable,,2026-04-07 22:48:10.569000
1383,VisitationOutcome,Prediction,1258.0,HomeVisitation,0.8677,Favorable,,2026-04-07 22:48:10.639000
1384,VisitationOutcome,Prediction,1259.0,HomeVisitation,0.7034,Favorable,,2026-04-07 22:48:10.710000
1385,VisitationOutcome,Prediction,1260.0,HomeVisitation,0.6217,Favorable,,2026-04-07 22:48:10.777000
1386,VisitationOutcome,Prediction,1261.0,HomeVisitation,0.7884,Favorable,,2026-04-07 22:48:10.848000
1387,VisitationOutcome,Prediction,1262.0,HomeVisitation,0.0053,Unfavorable,,2026-04-07 22:48:10.915000
1388,VisitationOutcome,Prediction,1263.0,HomeVisitation,0.7839,Favorable,,2026-04-07 22:48:10.977000
1389,VisitationOutcome,Prediction,1264.0,HomeVisitation,0.6396,Favorable,,2026-04-07 22:48:11.041000
1390,VisitationOutcome,Prediction,1265.0,HomeVisitation,0.7492,Favorable,,2026-04-07 22:48:11.110000
1391,VisitationOutcome,Prediction,1266.0,HomeVisitation,0.7048,Favorable,,2026-04-07 22:48:11.169000
1392,VisitationOutcome,Prediction,1267.0,HomeVisitation,0.6639,Favorable,,2026-04-07 22:48:11.233000
1393,VisitationOutcome,Prediction,1268.0,HomeVisitation,0.6036,Favorable,,2026-04-07 22:48:11.293000
1394,VisitationOutcome,Prediction,1269.0,HomeVisitation,0.8683,Favorable,,2026-04-07 22:48:11.362000
1395,VisitationOutcome,Prediction,1270.0,HomeVisitation,0.006,Unfavorable,,2026-04-07 22:48:11.430000
1396,VisitationOutcome,Prediction,1271.0,HomeVisitation,0.5673,Favorable,,2026-04-07 22:48:11.502000
1397,VisitationOutcome,Prediction,1272.0,HomeVisitation,0.8104,Favorable,,2026-04-07 22:48:11.565000
1398,VisitationOutcome,Prediction,1273.0,HomeVisitation,0.6111,Favorable,,2026-04-07 22:48:11.626000
1399,VisitationOutcome,Prediction,1274.0,HomeVisitation,0.839,Favorable,,2026-04-07 22:48:11.693000
1400,VisitationOutcome,Prediction,1275.0,HomeVisitation,0.8521,Favorable,,2026-04-07 22:48:11.764000
1401,VisitationOutcome,Prediction,1276.0,HomeVisitation,0.0046,Unfavorable,,2026-04-07 22:48:11.829000
1402,VisitationOutcome,Prediction,1277.0,HomeVisitation,0.7974,Favorable,,2026-04-07 22:48:11.897000
1403,VisitationOutcome,Prediction,1278.0,HomeVisitation,0.7402,Favorable,,2026-04-07 22:48:11.957000
1404,VisitationOutcome,Prediction,1279.0,HomeVisitation,0.8419,Favorable,,2026-04-07 22:48:12.024000
1405,VisitationOutcome,Prediction,1280.0,HomeVisitation,0.004,Unfavorable,,2026-04-07 22:48:12.089000
1406,VisitationOutcome,Prediction,1281.0,HomeVisitation,0.8498,Favorable,,2026-04-07 22:48:12.161000
1407,VisitationOutcome,Prediction,1282.0,HomeVisitation,0.8811,Favorable,,2026-04-07 22:48:12.230000
1408,VisitationOutcome,Prediction,1283.0,HomeVisitation,0.0041,Unfavorable,,2026-04-07 22:48:12.301000
1409,VisitationOutcome,Prediction,1284.0,HomeVisitation,0.8303,Favorable,,2026-04-07 22:48:12.375000
1410,VisitationOutcome,Prediction,1285.0,HomeVisitation,0.0057,Unfavorable,,2026-04-07 22:48:12.442000
1411,VisitationOutcome,Prediction,1286.0,HomeVisitation,0.8076,Favorable,,2026-04-07 22:48:12.510000
1412,VisitationOutcome,Prediction,1287.0,HomeVisitation,0.0056,Unfavorable,,2026-04-07 22:48:12.579000
1413,VisitationOutcome,Prediction,1288.0,HomeVisitation,0.0032,Unfavorable,,2026-04-07 22:48:12.641000
1414,VisitationOutcome,Prediction,1289.0,HomeVisitation,0.6697,Favorable,,2026-04-07 22:48:12.702000
1415,VisitationOutcome,Prediction,1290.0,HomeVisitation,0.0046,Unfavorable,,2026-04-07 22:48:12.770000
1416,VisitationOutcome,Prediction,1291.0,HomeVisitation,0.004,Unfavorable,,2026-04-07 22:48:12.838000
1417,VisitationOutcome,Prediction,1292.0,HomeVisitation,0.7261,Favorable,,2026-04-07 22:48:12.908000
1418,VisitationOutcome,Prediction,1293.0,HomeVisitation,0.7315,Favorable,,2026-04-07 22:48:12.965000
1419,VisitationOutcome,Prediction,1294.0,HomeVisitation,0.8207,Favorable,,2026-04-07 22:48:13.029000
1420,VisitationOutcome,Prediction,1295.0,HomeVisitation,0.0059,Unfavorable,,2026-04-07 22:48:13.099000
1421,VisitationOutcome,Prediction,1296.0,HomeVisitation,0.6962,Favorable,,2026-04-07 22:48:13.167000
1422,VisitationOutcome,Prediction,1297.0,HomeVisitation,0.0062,Unfavorable,,2026-04-07 22:48:13.228000
1423,VisitationOutcome,Prediction,1298.0,HomeVisitation,0.0042,Unfavorable,,2026-04-07 22:48:13.301000
1424,VisitationOutcome,Prediction,1299.0,HomeVisitation,0.0076,Unfavorable,,2026-04-07 22:48:13.360000
1425,VisitationOutcome,Prediction,1300.0,HomeVisitation,0.5814,Favorable,,2026-04-07 22:48:13.430000
1426,VisitationOutcome,Prediction,1301.0,HomeVisitation,0.2761,Unfavorable,,2026-04-07 22:48:13.489000
1427,VisitationOutcome,Prediction,1302.0,HomeVisitation,0.1916,Unfavorable,,2026-04-07 22:48:13.552000
1428,VisitationOutcome,Prediction,1303.0,HomeVisitation,0.3341,Unfavorable,,2026-04-07 22:48:13.620000
1429,VisitationOutcome,Prediction,1304.0,HomeVisitation,0.0032,Unfavorable,,2026-04-07 22:48:13.686000
1430,VisitationOutcome,Prediction,1305.0,HomeVisitation,0.0032,Unfavorable,,2026-04-07 22:48:13.761000
1431,VisitationOutcome,Prediction,1306.0,HomeVisitation,0.0066,Unfavorable,,2026-04-07 22:48:13.831000
1432,VisitationOutcome,Prediction,1307.0,HomeVisitation,0.0044,Unfavorable,,2026-04-07 22:48:13.898000
1433,VisitationOutcome,Prediction,1308.0,HomeVisitation,0.0063,Unfavorable,,2026-04-07 22:48:13.966000
1434,VisitationOutcome,Prediction,1309.0,HomeVisitation,0.0049,Unfavorable,,2026-04-07 22:48:14.045000
1435,VisitationOutcome,Prediction,1310.0,HomeVisitation,0.0062,Unfavorable,,2026-04-07 22:48:14.115000
1436,VisitationOutcome,Prediction,1311.0,HomeVisitation,0.9118,Favorable,,2026-04-07 22:48:14.181000
1437,VisitationOutcome,Prediction,1312.0,HomeVisitation,0.7724,Favorable,,2026-04-07 22:48:14.249000
1438,VisitationOutcome,Prediction,1313.0,HomeVisitation,0.0057,Unfavorable,,2026-04-07 22:48:14.318000
1439,VisitationOutcome,Prediction,1314.0,HomeVisitation,0.795,Favorable,,2026-04-07 22:48:14.382000
1440,VisitationOutcome,Prediction,1315.0,HomeVisitation,0.0084,Unfavorable,,2026-04-07 22:48:14.447000
1441,VisitationOutcome,Prediction,1316.0,HomeVisitation,0.8718,Favorable,,2026-04-07 22:48:14.510000
1442,VisitationOutcome,Prediction,1317.0,HomeVisitation,0.0047,Unfavorable,,2026-04-07 22:48:14.574000
1443,VisitationOutcome,Prediction,1318.0,HomeVisitation,0.0069,Unfavorable,,2026-04-07 22:48:14.635000
1444,VisitationOutcome,Prediction,1319.0,HomeVisitation,0.8339,Favorable,,2026-04-07 22:48:14.703000
1445,VisitationOutcome,Prediction,1320.0,HomeVisitation,0.0067,Unfavorable,,2026-04-07 22:48:14.768000
1446,VisitationOutcome,Prediction,1321.0,HomeVisitation,0.8751,Favorable,,2026-04-07 22:48:14.835000
1447,VisitationOutcome,Prediction,1322.0,HomeVisitation,0.8365,Favorable,,2026-04-07 22:48:14.901000
1448,VisitationOutcome,Prediction,1323.0,HomeVisitation,0.7999,Favorable,,2026-04-07 22:48:14.966000
1449,VisitationOutcome,Prediction,1324.0,HomeVisitation,0.0039,Unfavorable,,2026-04-07 22:48:15.031000
1450,VisitationOutcome,Prediction,1325.0,HomeVisitation,0.8387,Favorable,,2026-04-07 22:48:15.095000
1451,VisitationOutcome,Prediction,1326.0,HomeVisitation,0.0086,Unfavorable,,2026-04-07 22:48:15.161000
1452,VisitationOutcome,Prediction,1327.0,HomeVisitation,0.0102,Unfavorable,,2026-04-07 22:48:15.226000
1453,VisitationOutcome,Prediction,1328.0,HomeVisitation,0.7418,Favorable,,2026-04-07 22:48:15.290000
1454,VisitationOutcome,Prediction,1329.0,HomeVisitation,0.0068,Unfavorable,,2026-04-07 22:48:15.356000
1455,VisitationOutcome,Prediction,1330.0,HomeVisitation,0.7587,Favorable,,2026-04-07 22:48:15.418000
1456,VisitationOutcome,Prediction,1331.0,HomeVisitation,0.8197,Favorable,,2026-04-07 22:48:15.483000
1457,VisitationOutcome,Prediction,1332.0,HomeVisitation,0.006,Unfavorable,,2026-04-07 22:48:15.549000
1458,VisitationOutcome,Prediction,1333.0,HomeVisitation,0.0071,Unfavorable,,2026-04-07 22:48:15.614000
1459,VisitationOutcome,Prediction,1334.0,HomeVisitation,0.0075,Unfavorable,,2026-04-07 22:48:15.679000
1460,VisitationOutcome,Prediction,1335.0,HomeVisitation,0.8758,Favorable,,2026-04-07 22:48:15.744000
1461,VisitationOutcome,Prediction,1336.0,HomeVisitation,0.0065,Unfavorable,,2026-04-07 22:48:15.807000
1462,VisitationOutcome,Prediction,1337.0,HomeVisitation,0.3323,Unfavorable,,2026-04-07 22:48:15.869000
1463,SafehousePerformance,Ranking,5.0,Safehouse,0.8072,HighPerforming,"{""name"": ""Lighthouse Safehouse 5"", ""region"": ""Luzon"", ""education"": 0.9659, ""health"": 0.7627, ""safety"": 0.5, ""service"": 1.0, ""weighted_incidents"": 21, ""unresolved"": 2}",2026-04-07 22:48:25.471000
1464,SafehousePerformance,Ranking,3.0,Safehouse,0.7233,HighPerforming,"{""name"": ""Lighthouse Safehouse 3"", ""region"": ""Mindanao"", ""education"": 0.9502, ""health"": 1.0, ""safety"": 0.4762, ""service"": 0.4667, ""weighted_incidents"": 22, ""unresolved"": 4}",2026-04-07 22:48:25.533000
1465,SafehousePerformance,Ranking,6.0,Safehouse,0.7068,HighPerforming,"{""name"": ""Lighthouse Safehouse 6"", ""region"": ""Mindanao"", ""education"": 1.0, ""health"": 0.7648, ""safety"": 0.6667, ""service"": 0.3956, ""weighted_incidents"": 14, ""unresolved"": 5}",2026-04-07 22:48:25.599000
1466,SafehousePerformance,Ranking,8.0,Safehouse,0.7067,HighPerforming,"{""name"": ""Lighthouse Safehouse 8"", ""region"": ""Visayas"", ""education"": 0.9164, ""health"": 0.7528, ""safety"": 0.8095, ""service"": 0.3481, ""weighted_incidents"": 8, ""unresolved"": 1}",2026-04-07 22:48:25.662000
1467,SafehousePerformance,Ranking,4.0,Safehouse,0.5443,Average,"{""name"": ""Lighthouse Safehouse 4"", ""region"": ""Visayas"", ""education"": 0.3437, ""health"": 0.7969, ""safety"": 0.2143, ""service"": 0.8222, ""weighted_incidents"": 33, ""unresolved"": 4}",2026-04-07 22:48:25.732000
1468,SafehousePerformance,Ranking,1.0,Safehouse,0.5428,Average,"{""name"": ""Lighthouse Safehouse 1"", ""region"": ""Luzon"", ""education"": 0.6382, ""health"": 0.8327, ""safety"": 0.0, ""service"": 0.7003, ""weighted_incidents"": 42, ""unresolved"": 6}",2026-04-07 22:48:25.802000
1469,SafehousePerformance,Ranking,2.0,Safehouse,0.5114,Average,"{""name"": ""Lighthouse Safehouse 2"", ""region"": ""Visayas"", ""education"": 0.6417, ""health"": 0.7613, ""safety"": 0.6429, ""service"": 0.0, ""weighted_incidents"": 15, ""unresolved"": 1}",2026-04-07 22:48:25.866000
1470,SafehousePerformance,Ranking,9.0,Safehouse,0.3623,NeedsAttention,"{""name"": ""Lighthouse Safehouse 9"", ""region"": ""Mindanao"", ""education"": 0.0, ""health"": 0.0, ""safety"": 0.6905, ""service"": 0.7587, ""weighted_incidents"": 13, ""unresolved"": 1}",2026-04-07 22:48:25.933000
1471,SafehousePerformance,Ranking,7.0,Safehouse,0.2991,NeedsAttention,"{""name"": ""Lighthouse Safehouse 7"", ""region"": ""Visayas"", ""education"": 0.1352, ""health"": 0.5406, ""safety"": 0.3333, ""service"": 0.1873, ""weighted_incidents"": 28, ""unresolved"": 5}",2026-04-07 22:48:25.999000
2344,ExpansionRecommendation,Analysis,,Philippines,,Top: Bangsamoro,"{""generatedAt"":""2026-04-09T21:49:05.0959901Z"",""successProfile"":{""totalResidentsAnalyzed"":30,""totalSuccessful"":23,""overallSuccessRate"":0.7667,""byCaseSubcategory"":[{""segment"":""Trafficked"",""count"":5,""successCount"":4,""successRate"":0.8,""liftOverBaseline"":0.0435},{""segment"":""OSEC"",""count"":4,""successCount"":3,""successRate"":0.75,""liftOverBaseline"":-0.0217},{""segment"":""Sexual Abuse"",""count"":8,""successCount"":6,""successRate"":0.75,""liftOverBaseline"":-0.0217},{""segment"":""Physical Abuse"",""count"":6,""successCount"":4,""successRate"":0.6667,""liftOverBaseline"":-0.1304},{""segment"":""Child Labor"",""count"":3,""successCount"":3,""successRate"":1,""liftOverBaseline"":0.3043},{""segment"":""At Risk"",""count"":6,""successCount"":5,""successRate"":0.8333,""liftOverBaseline"":0.087},{""segment"":""Orphaned"",""count"":7,""successCount"":3,""successRate"":0.4286,""liftOverBaseline"":-0.441}],""byAgeGroup"":[{""segment"":""Age 10-12"",""count"":6,""successCount"":4,""successRate"":0.6667,""liftOverBaseline"":-0.1304},{""segment"":""Age 13-15"",""count"":15,""successCount"":12,""successRate"":0.8,""liftOverBaseline"":0.0435},{""segment"":""Age 16-18"",""count"":6,""successCount"":4,""successRate"":0.6667,""liftOverBaseline"":-0.1304},{""segment"":""Age Other"",""count"":3,""successCount"":3,""successRate"":1,""liftOverBaseline"":0.3043}],""byFamilyProfile"":[{""segment"":""4Ps Household"",""count"":12,""successCount"":11,""successRate"":0.9167,""liftOverBaseline"":0.1957},{""segment"":""Solo Parent"",""count"":11,""successCount"":7,""successRate"":0.6364,""liftOverBaseline"":-0.17},{""segment"":""Indigenous"",""count"":7,""successCount"":5,""successRate"":0.7143,""liftOverBaseline"":-0.0683},{""segment"":""Informal Settler"",""count"":4,""successCount"":4,""successRate"":1,""liftOverBaseline"":0.3043},{""segment"":""Parent with PWD"",""count"":3,""successCount"":3,""successRate"":1,""liftOverBaseline"":0.3043}],""byInitialRisk"":[{""segment"":""Low Risk"",""count"":7,""successCount"":5,""successRate"":0.7143,""liftOverBaseline"":-0.0683},{""segment"":""Medium Risk"",""count"":14,""successCount"":9,""successRate"":0.6429,""liftOverBaseline"":-0.1615},{""segment"":""High Risk"",""count"":7,""successCount"":7,""successRate"":1,""liftOverBaseline"":0.3043},{""segment"":""Critical Risk"",""count"":2,""successCount"":2,""successRate"":1,""liftOverBaseline"":0.3043}],""byReferralSource"":[{""segment"":""Government Agency"",""count"":8,""successCount"":8,""successRate"":1,""liftOverBaseline"":0.3043},{""segment"":""NGO"",""count"":3,""successCount"":3,""successRate"":1,""liftOverBaseline"":0.3043},{""segment"":""Police"",""count"":5,""successCount"":3,""successRate"":0.6,""liftOverBaseline"":-0.2174},{""segment"":""Court Order"",""count"":4,""successCount"":2,""successRate"":0.5,""liftOverBaseline"":-0.3478},{""segment"":""Community"",""count"":5,""successCount"":4,""successRate"":0.8,""liftOverBaseline"":0.0435},{""segment"":""Self-Referral"",""count"":5,""successCount"":3,""successRate"":0.6,""liftOverBaseline"":-0.2174}]},""rankedRegions"":[{""regionCode"":""BARMM"",""regionName"":""Bangsamoro"",""islandGroup"":""Mindanao"",""needScore"":88,""successMatchScore"":100,""finalScore"":94,""rank"":1,""safetyFlag"":true,""topMatchingSegments"":[""4Ps Household""]},{""regionCode"":""Region IX"",""regionName"":""Zamboanga Peninsula"",""islandGroup"":""Mindanao"",""needScore"":81,""successMatchScore"":68.2,""finalScore"":74.6,""rank"":2,""safetyFlag"":false,""topMatchingSegments"":[""4Ps Household""]},{""regionCode"":""Region XIII"",""regionName"":""CARAGA"",""islandGroup"":""Mindanao"",""needScore"":72,""successMatchScore"":77.3,""finalScore"":74.6,""rank"":3,""safetyFlag"":false,""topMatchingSegments"":[""4Ps Household""]},{""regionCode"":""Region V"",""regionName"":""Bicol Region"",""islandGroup"":""Luzon"",""needScore"":76,""successMatchScore"":54.5,""finalScore"":65.3,""rank"":4,""safetyFlag"":false,""topMatchingSegments"":[""4Ps Household""]},{""regionCode"":""Region IV-B"",""regionName"":""MIMAROPA"",""islandGroup"":""Luzon"",""needScore"":55,""successMatchScore"":45.5,""finalScore"":50.2,""rank"":5,""safetyFlag"":false,""topMatchingSegments"":[""4Ps Household""]},{""regionCode"":""Region II"",""regionName"":""Cagayan Valley"",""islandGroup"":""Luzon"",""needScore"":54,""successMatchScore"":31.8,""finalScore"":42.9,""rank"":6,""safetyFlag"":false,""topMatchingSegments"":[""4Ps Household""]},{""regionCode"":""Region III"",""regionName"":""Central Luzon"",""islandGroup"":""Luzon"",""needScore"":68,""successMatchScore"":9.1,""finalScore"":38.5,""rank"":7,""safetyFlag"":false,""topMatchingSegments"":[""4Ps Household""]},{""regionCode"":""Region IV-A"",""regionName"":""CALABARZON"",""islandGroup"":""Luzon"",""needScore"":71,""successMatchScore"":0,""finalScore"":35.5,""rank"":8,""safetyFlag"":false,""topMatchingSegments"":[""4Ps Household""]},{""regionCode"":""Region I"",""regionName"":""Ilocos Region"",""islandGroup"":""Luzon"",""needScore"":43,""successMatchScore"":22.7,""finalScore"":32.9,""rank"":9,""safetyFlag"":false,""topMatchingSegments"":[""4Ps Household""]}]}",2026-04-09 21:49:05.095990
